method,attack,seed,round,client,is_attacker,norm
source_aware,True,0,27,kerm_b,False,59.291202545166016
source_aware,True,0,27,kerm_a,False,86.64851379394531
source_aware,True,0,27,rsna_b,False,42.82322692871094
source_aware,True,0,28,rsna_c,True,62.857913970947266
source_aware,True,0,28,rsna_a,False,99.91910552978516
source_aware,True,0,28,kerm_b,False,71.23837280273438
source_aware,True,0,28,kerm_a,False,96.99971008300781
source_aware,True,0,29,rsna_c,True,65.8345718383789
source_aware,True,0,29,kerm_a,False,105.3235855102539
source_aware,True,0,29,kerm_b,False,65.22950744628906
source_aware,True,0,29,rsna_b,False,38.976863861083984
source_aware,True,0,30,rsna_c,True,42.02006149291992
source_aware,True,0,30,rsna_a,False,93.884033203125
source_aware,True,0,30,rsna_b,False,41.711978912353516
source_aware,True,0,30,kerm_b,False,102.8726577758789
source_aware,True,1,1,rsna_b,False,28.571205139160156
source_aware,True,1,1,kerm_b,False,31.45578956604004
source_aware,True,1,1,rsna_c,False,28.96221923828125
source_aware,True,1,1,kerm_a,False,28.225847244262695
source_aware,True,1,2,rsna_b,False,34.388973236083984
source_aware,True,1,2,rsna_c,False,35.779685974121094
source_aware,True,1,2,kerm_b,False,44.359954833984375
source_aware,True,1,2,kerm_a,False,26.940412521362305
source_aware,True,1,3,rsna_a,False,42.03251647949219
source_aware,True,1,3,kerm_b,False,67.2723159790039
source_aware,True,1,3,rsna_c,False,37.36699295043945
source_aware,True,1,3,kerm_a,False,29.858407974243164
source_aware,True,1,4,kerm_b,False,97.49658203125
source_aware,True,1,4,rsna_b,False,40.67091369628906
source_aware,True,1,4,rsna_c,False,36.854522705078125
source_aware,True,1,4,rsna_a,False,46.592376708984375
source_aware,True,1,5,rsna_a,False,64.44610595703125
source_aware,True,1,5,rsna_b,False,50.94461441040039
source_aware,True,1,5,kerm_a,False,51.34620666503906
source_aware,True,1,5,rsna_c,False,44.4163818359375
source_aware,True,1,6,rsna_b,False,42.62715530395508
source_aware,True,1,6,rsna_c,False,38.343589782714844
source_aware,True,1,6,kerm_a,False,42.936336517333984
source_aware,True,1,6,rsna_a,False,53.2046012878418
source_aware,True,1,7,rsna_c,False,40.81836700439453
source_aware,True,1,7,rsna_a,False,55.76203536987305
source_aware,True,1,7,kerm_b,False,48.06475067138672
source_aware,True,1,7,kerm_a,False,46.37787628173828
source_aware,True,1,8,kerm_a,False,53.427303314208984
source_aware,True,1,8,kerm_b,False,46.3188362121582
source_aware,True,1,8,rsna_c,False,38.13785934448242
source_aware,True,1,8,rsna_a,False,47.84880065917969
